,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
231,-0.48251012,6,-0.3299704,15,-0.031359546,2,15,0,4,1,-0.14591825,-0.2166562,-0.84531415,39,0
232,-0.5558216,4,-1.3250155,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
233,1.0570306,0,-1.5210555,5,-2.3635213,2,15,0,4,1,-0.14591825,-0.2166562,-0.4403715,39,0
234,-0.8490674,4,-0.83765405,11,-0.42005318,2,6,0,4,1,-0.14591825,-0.2166562,-0.035428904,26,0
235,-0.26257575,4,1.8018064,11,-0.42005318,0,15,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
236,0.177293,6,-0.4457923,11,-0.42005318,2,14,0,4,1,-0.14591825,-0.2166562,0.36951372,39,0
237,-1.582182,4,-1.4321876,1,-1.1974404,4,15,3,4,0,-0.14591825,-0.2166562,-1.4122338,39,0
238,0.32391593,4,-0.08302575,11,-0.42005318,0,7,4,4,0,-0.14591825,-0.2166562,0.7744563,39,0
239,-0.04264137,4,-0.41307792,11,-0.42005318,4,15,4,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
240,-0.26257575,4,-0.70085627,1,-1.1974404,0,15,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
241,-0.77575594,7,-0.5604773,1,-1.1974404,5,1,4,1,0,-0.14591825,-0.2166562,-0.035428904,19,0
242,-1.2156247,4,-0.613997,9,1.1347214,4,15,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
243,1.6435221,2,-0.21251892,15,-0.031359546,2,15,0,4,1,-0.14591825,-0.2166562,-0.4403715,39,0
244,-1.5088705,4,-0.7005152,2,-0.8087468,4,15,1,4,0,-0.14591825,-0.2166562,-0.84531415,39,0
245,-1.0690018,4,0.18099135,11,-0.42005318,4,3,1,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
246,0.5438503,7,-0.6620027,14,1.9121085,4,15,1,4,0,-0.14591825,3.6646202,1.1793989,39,1
247,0.61716175,4,0.18514104,11,-0.42005318,5,15,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
248,0.10398155,4,-0.55915093,10,2.3008022,2,10,0,4,1,-0.14591825,-0.2166562,0.36951372,39,0
249,-1.582182,0,1.075686,1,-1.1974404,4,0,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
250,-0.18926428,4,-0.050425082,14,1.9121085,4,4,1,4,1,3.6221116,-0.2166562,0.7744563,39,1
251,0.32391593,4,0.6468086,12,1.523415,2,4,0,4,1,0.8950697,-0.2166562,1.0174218,39,1
252,-1.2889361,4,0.8302193,15,-0.031359546,4,8,4,4,0,-0.14591825,-0.2166562,-0.4403715,39,0
253,-1.2156247,4,-0.6471566,1,-1.1974404,4,12,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
254,-0.77575594,2,0.37370574,8,0.35733408,2,15,5,4,0,0.8950697,-0.2166562,-0.359383,39,1
255,1.4968992,1,0.9871403,15,-0.031359546,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
256,1.130342,5,-0.77066207,9,1.1347214,2,15,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
257,-1.3622476,4,0.3524362,11,-0.42005318,4,15,3,4,1,-0.14591825,-0.2166562,-0.4403715,39,0
258,-0.9223789,4,-0.36217314,15,-0.031359546,5,12,3,0,1,0.20572662,-0.2166562,0.61247927,39,0
259,-0.8490674,5,0.038745943,11,-0.42005318,4,12,1,4,1,-0.14591825,-0.2166562,0.7744563,39,0
260,0.9104076,2,0.037343763,11,-0.42005318,3,15,4,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
261,-0.5558216,4,1.7773157,15,-0.031359546,0,15,4,2,0,-0.14591825,-0.2166562,-0.035428904,24,0
262,0.5438503,4,0.27049398,15,-0.031359546,4,15,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
263,0.5438503,4,-0.53209263,15,-0.031359546,0,15,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
264,0.10398155,4,-0.49604335,11,-0.42005318,2,14,0,1,1,-0.14591825,-0.2166562,1.5843415,38,0
265,-0.26257575,6,2.6426783,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
266,0.98371905,4,-0.11665911,11,-0.42005318,0,15,4,4,0,-0.14591825,-0.2166562,-1.2502568,39,0
267,-0.26257575,4,-0.6269292,15,-0.031359546,2,6,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
268,0.47053882,6,-1.5280095,9,1.1347214,2,15,0,4,1,-0.14591825,3.4685712,2.3942268,39,1
269,-0.77575594,4,0.049470723,9,1.1347214,4,12,2,4,0,-0.14591825,-0.2166562,0.36951372,39,0
270,-0.18926428,4,-0.7738075,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
271,0.83709615,7,-1.0528601,15,-0.031359546,3,15,4,0,0,-0.14591825,-0.2166562,-0.035428904,39,0
272,0.47053882,4,-1.0597005,9,1.1347214,6,15,3,1,0,-0.14591825,-0.2166562,-0.035428904,30,0
273,-0.7024445,7,0.13962707,12,1.523415,2,10,0,4,1,-0.14591825,-0.2166562,-2.060142,39,0
274,-0.48251012,4,1.5087605,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
275,1.2036535,4,-0.17348526,11,-0.42005318,0,15,4,2,1,-0.14591825,-0.2166562,0.61247927,39,1
276,-0.18926428,6,-0.4028458,8,0.35733408,2,5,0,4,1,-0.14591825,-0.2166562,1.5843415,39,1
277,-1.2156247,4,0.006675828,15,-0.031359546,0,15,3,4,0,-0.14591825,-0.2166562,0.61247927,20,0
278,-0.5558216,0,0.35153615,11,-0.42005318,0,0,3,4,1,-0.14591825,-0.2166562,2.7991693,39,0
279,-1.3622476,4,-0.3221542,11,-0.42005318,4,15,3,4,1,-0.14591825,-0.2166562,-0.84531415,39,0
280,-0.3358872,7,3.8391447,12,1.523415,2,15,5,2,0,-0.14591825,-0.2166562,-0.035428904,39,1
281,2.0100794,2,-0.09941609,11,-0.42005318,2,4,0,4,1,0.31878918,-0.2166562,-1.6551993,39,0
282,-0.7024445,1,-0.7803637,15,-0.031359546,3,1,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
283,-0.3358872,4,0.52676123,9,1.1347214,2,4,0,4,1,-0.14591825,-0.2166562,0.36951372,39,0
284,1.7168336,4,0.20044185,11,-0.42005318,2,8,0,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
285,0.83709615,6,1.4587368,15,-0.031359546,2,15,0,4,1,-0.14591825,-0.2166562,-0.4403715,39,0
286,0.76378465,4,-0.30515748,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
287,0.61716175,4,-0.38314897,9,1.1347214,4,15,1,4,1,-0.14591825,-0.2166562,1.5843415,39,0
288,0.177293,6,0.8337722,15,-0.031359546,0,3,1,4,1,-0.14591825,4.7490945,0.7744563,39,0
289,-0.26257575,4,-1.5423155,11,-0.42005318,5,15,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
290,1.4235878,4,0.03590369,1,-1.1974404,6,8,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
291,2.5232596,0,-0.94004154,1,-1.1974404,2,15,0,4,1,-0.14591825,-0.2166562,-2.6270616,39,0
292,0.177293,4,-1.3947456,9,1.1347214,2,15,5,4,0,-0.14591825,-0.2166562,-1.2502568,39,1
293,-1.2156247,4,-0.3453849,15,-0.031359546,4,15,1,2,1,-0.14591825,-0.2166562,-1.6551993,39,0
294,0.5438503,4,-1.4572184,9,1.1347214,2,15,0,4,1,-0.14591825,-0.2166562,0.85544485,39,0
295,-0.62913305,4,-0.47150522,8,0.35733408,2,6,0,4,1,-0.14591825,-0.2166562,1.0174218,39,0
296,-1.0690018,4,-0.6821353,9,1.1347214,4,15,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
297,0.76378465,7,2.211688,12,1.523415,2,15,0,4,1,13.394372,-0.2166562,3.204112,39,1
298,-1.5088705,4,0.112123504,2,-0.8087468,4,15,3,4,0,-0.14591825,-0.2166562,-1.6551993,39,0
299,-0.11595283,6,0.6222231,15,-0.031359546,4,15,1,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
300,0.6904732,2,0.4659464,12,1.523415,0,4,4,2,0,1.1488173,-0.2166562,-0.035428904,39,1
301,1.4968992,4,-0.8588099,12,1.523415,6,4,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,1
302,0.39722738,2,0.03454888,12,1.523415,2,15,5,4,0,0.44796485,-0.2166562,-0.035428904,39,1
303,-1.5088705,0,-0.5802026,15,-0.031359546,4,0,3,4,0,-0.14591825,-0.2166562,-2.7890387,39,0
304,0.5438503,4,-1.0884262,7,0.7460277,2,3,0,4,1,-0.14591825,3.4685712,1.1793989,39,0
305,-0.5558216,4,0.1830662,14,1.9121085,2,10,0,4,1,-0.14591825,-0.2166562,-1.2502568,39,1
306,-0.3358872,4,0.524819,11,-0.42005318,0,12,1,4,1,-0.14591825,3.9251919,0.36951372,39,0
307,1.2769649,6,-0.16258049,9,1.1347214,2,15,0,4,1,0.8950697,-0.2166562,-0.035428904,39,1
308,-0.48251012,4,0.67351633,9,1.1347214,2,12,0,2,1,-0.14591825,-0.2166562,-0.035428904,39,1
309,-0.62913305,4,0.583919,15,-0.031359546,0,15,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
310,2.8165054,0,-0.43829823,12,1.523415,2,15,0,4,1,-0.14591825,-0.2166562,-2.6270616,39,1
311,0.6904732,4,-1.2791984,11,-0.42005318,0,10,4,4,0,-0.14591825,-0.2166562,-0.19740595,39,0
312,-0.62913305,4,3.9792583,1,-1.1974404,2,15,0,4,1,-0.14591825,-0.2166562,1.5843415,26,0
313,0.177293,5,-0.71244323,14,1.9121085,2,4,5,4,0,-0.14591825,5.776491,1.1793989,39,1
314,2.4499483,4,-0.6929264,15,-0.031359546,2,15,0,4,1,0.32406995,-0.2166562,-1.6551993,39,0
315,1.2036535,5,1.9189643,9,1.1347214,2,12,0,4,1,13.394372,-0.2166562,1.5843415,39,1
316,0.47053882,4,-1.5094401,9,1.1347214,2,4,0,4,1,1.8883953,-0.2166562,-0.035428904,39,1
317,0.39722738,4,-0.83548445,9,1.1347214,2,12,0,4,1,-0.14591825,-0.2166562,1.5843415,39,0
318,-1.2156247,4,0.3692434,11,-0.42005318,4,6,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
319,0.61716175,4,-0.38638917,9,1.1347214,2,4,0,4,1,-0.14591825,5.776491,1.5843415,39,1
320,0.177293,4,-0.3697146,10,2.3008022,2,4,0,4,1,1.8883953,-0.2166562,0.7744563,2,1
321,0.10398155,4,-0.59760666,6,-1.9748276,4,15,1,4,1,-0.14591825,-0.2166562,0.36951372,39,0
322,-1.0690018,2,-1.4858209,9,1.1347214,4,10,1,4,1,-0.14591825,-0.2166562,-0.4403715,39,0
323,-0.7024445,4,-0.08546062,7,0.7460277,4,3,1,4,1,-0.14591825,-0.2166562,1.5843415,39,0
324,0.6904732,4,-0.0029973148,15,-0.031359546,0,6,3,4,1,0.14872143,-0.2166562,-0.035428904,39,0
325,0.9104076,4,-0.77066207,12,1.523415,2,10,0,4,1,-0.14591825,-0.2166562,0.53149074,39,1
326,-0.3358872,4,-0.024399498,7,0.7460277,4,12,4,4,1,-0.14591825,-0.2166562,0.7744563,39,0
327,1.3502764,4,0.074501514,15,-0.031359546,6,15,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
328,-0.77575594,4,1.0319058,9,1.1347214,4,1,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
329,-0.7024445,4,1.3684762,15,-0.031359546,4,8,1,4,0,-0.14591825,-0.2166562,-1.8171763,39,0
330,0.98371905,4,-0.94352806,5,-2.3635213,0,15,3,2,0,-0.14591825,-0.2166562,-1.9791534,39,0
331,-0.9223789,4,1.3633223,9,1.1347214,4,4,3,4,1,0.18758245,-0.2166562,-0.4403715,39,0
332,1.8634565,0,-1.5154277,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,-2.870027,39,0
333,-1.0690018,4,-0.99185586,11,-0.42005318,4,12,3,4,0,-0.14591825,4.155984,-0.6833371,39,0
334,0.6904732,4,-0.46420065,12,1.523415,2,4,5,4,0,-0.14591825,4.5034127,-0.19740595,39,1
335,-0.77575594,4,0.659144,0,-1.5861341,4,8,2,0,1,-0.14591825,-0.2166562,-0.035428904,26,0
336,-0.62913305,4,1.2015884,9,1.1347214,2,8,5,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
337,-1.2889361,4,-0.12805656,15,-0.031359546,4,4,3,4,0,-0.14591825,-0.2166562,-0.84531415,39,0
338,0.177293,4,-1.1339308,15,-0.031359546,0,15,4,4,0,-0.14591825,-0.2166562,-0.19740595,39,0
339,0.98371905,4,0.30466735,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
340,-1.0690018,7,-0.6311547,12,1.523415,3,10,1,1,0,-0.14591825,-0.2166562,-2.4650846,3,0
341,-0.7024445,4,-0.99685824,11,-0.42005318,4,15,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
342,0.39722738,4,3.161589,9,1.1347214,2,15,0,2,1,-0.14591825,-0.2166562,-0.035428904,39,1
343,1.2036535,4,0.77623546,15,-0.031359546,4,1,1,4,1,-0.14591825,-0.2166562,0.36951372,39,0
344,-0.26257575,1,0.3518488,9,1.1347214,6,1,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
345,1.5702107,4,1.517003,11,-0.42005318,6,15,1,4,0,-0.14591825,-0.2166562,0.2885252,39,0
346,-0.77575594,4,-1.4969246,9,1.1347214,4,6,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
347,-1.2156247,4,2.5990024,3,-3.1409085,4,15,1,4,1,-0.14591825,-0.2166562,-0.035428904,13,0
348,-0.5558216,6,1.2623559,15,-0.031359546,2,8,5,4,0,-0.14591825,-0.2166562,-0.84531415,39,0
349,0.9104076,4,-0.6061808,1,-1.1974404,5,8,1,2,0,-0.14591825,-0.2166562,-0.035428904,23,0
350,1.0570306,4,0.04942335,4,-2.752215,2,3,0,4,1,-0.14591825,-0.2166562,0.36951372,22,0
351,-1.3622476,4,-0.36639863,7,0.7460277,4,12,3,4,0,-0.14591825,-0.2166562,-1.2502568,39,0
352,-1.0690018,4,0.23473841,15,-0.031359546,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
353,-0.18926428,4,-1.1710601,7,0.7460277,2,12,5,4,0,-0.14591825,-0.2166562,-2.060142,39,0
354,-0.3358872,4,-0.5214721,12,1.523415,2,10,0,4,1,0.8950697,-0.2166562,1.1793989,39,1
355,1.4968992,4,-0.016460132,11,-0.42005318,0,15,1,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
356,0.61716175,4,0.35558164,15,-0.031359546,0,15,4,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
357,-0.99569035,4,0.25795963,1,-1.1974404,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
358,1.130342,4,1.2356007,15,-0.031359546,0,15,4,4,0,-0.14591825,-0.2166562,-0.035428904,11,0
359,-0.18926428,7,-1.3473084,12,1.523415,4,15,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
360,-0.11595283,6,-0.4397004,10,2.3008022,2,15,0,4,1,-0.14591825,-0.2166562,1.5843415,39,0
361,0.61716175,6,-0.28169942,15,-0.031359546,6,15,4,4,0,-0.14591825,-0.2166562,-0.4403715,39,0
362,-0.5558216,4,-0.16555537,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
363,-0.9223789,4,-0.2085966,9,1.1347214,2,10,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
364,-0.9223789,4,-0.3298188,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,33,0
365,-0.9223789,4,1.2197031,15,-0.031359546,4,14,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
366,-0.99569035,0,0.23824385,0,-1.5861341,4,15,3,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
367,-0.7024445,4,-0.70205003,9,1.1347214,4,15,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
368,-0.11595283,2,-0.14073302,15,-0.031359546,0,11,4,4,1,-0.14591825,-0.2166562,0.61247927,11,0
369,-0.77575594,4,-0.08385001,15,-0.031359546,2,15,0,4,1,0.5328633,-0.2166562,1.1793989,39,0
370,-1.435559,4,-0.1121115,15,-0.031359546,4,15,3,4,1,-0.14591825,-0.2166562,-1.2502568,39,0
371,-0.99569035,4,1.264336,9,1.1347214,4,1,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
372,1.7168336,0,1.0645539,11,-0.42005318,2,0,0,4,1,0.25501376,-0.2166562,-0.84531415,39,0
373,0.61716175,4,0.434909,12,1.523415,0,15,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
374,-0.26257575,4,-0.17481166,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
375,0.47053882,4,0.80445904,0,-1.5861341,2,15,0,4,1,-0.14591825,-0.2166562,1.5843415,39,0
376,0.030670086,4,0.20522632,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,1.1793989,39,1
377,0.5438503,4,3.747823,6,-1.9748276,0,15,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
378,1.0570306,4,-0.88788617,9,1.1347214,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,12,0
379,0.177293,7,-1.1264272,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
380,-0.04264137,4,0.37329835,9,1.1347214,4,15,4,4,0,-0.14591825,-0.2166562,-0.035428904,5,0
381,1.8634565,0,-0.43640336,12,1.523415,2,15,0,4,1,-0.14591825,-0.2166562,-3.1129928,39,0
382,-0.3358872,4,-0.25898978,11,-0.42005318,2,1,5,4,0,-0.14591825,-0.2166562,-1.6551993,39,1
383,0.32391593,4,-1.1370951,7,0.7460277,2,13,0,1,1,-0.14591825,-0.2166562,-0.035428904,39,0
384,-1.1423132,4,1.4511385,1,-1.1974404,4,15,3,4,0,-0.14591825,-0.2166562,-0.19740595,39,0
385,0.98371905,8,0.080375515,11,-0.42005318,2,1,5,4,0,-0.14591825,-0.2166562,-0.84531415,39,0
386,-0.26257575,4,2.1209824,4,-2.752215,4,15,4,4,1,-0.14591825,-0.2166562,-0.359383,39,0
387,0.25060445,4,-0.16994193,14,1.9121085,2,15,0,4,1,-0.14591825,-0.2166562,1.5843415,39,0
388,-1.0690018,4,2.1885426,11,-0.42005318,2,5,0,2,1,-0.14591825,-0.2166562,-0.4403715,39,0
389,0.9104076,2,-1.543784,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
390,-0.18926428,1,-1.3776826,11,-0.42005318,4,1,3,2,0,-0.14591825,-0.2166562,-0.359383,39,0
391,0.47053882,5,-0.04056246,9,1.1347214,2,15,5,1,0,-0.14591825,-0.2166562,2.3942268,0,0
392,0.9104076,4,0.05046551,11,-0.42005318,0,9,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
393,-0.26257575,2,4.5337825,9,1.1347214,2,4,0,4,1,-0.14591825,4.101388,3.204112,39,0
394,1.4235878,6,-0.23177046,11,-0.42005318,2,12,0,4,1,-0.14591825,-0.2166562,-0.4403715,39,1
395,-1.1423132,1,0.25651008,8,0.35733408,2,6,0,4,1,-0.14591825,-0.2166562,-1.2502568,39,0
396,1.8634565,6,0.6017778,11,-0.42005318,6,15,2,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
397,-1.2889361,4,-0.6690894,15,-0.031359546,4,15,3,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
398,-0.04264137,4,-0.09749284,7,0.7460277,0,15,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
399,-0.18926428,4,-0.0037552495,11,-0.42005318,2,1,5,4,0,-0.14591825,-0.2166562,-0.035428904,39,1
400,-0.77575594,2,0.12107661,15,-0.031359546,4,4,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
401,0.25060445,4,0.078802794,15,-0.031359546,2,8,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
402,-0.40919867,4,0.1830662,11,-0.42005318,4,15,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
403,2.083391,5,-1.0266736,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
404,1.3502764,6,-0.049506087,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
405,-0.18926428,4,-1.2073178,11,-0.42005318,2,15,0,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
406,-0.26257575,4,-0.59785295,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,0.61247927,39,0
407,-0.26257575,6,-0.702609,11,-0.42005318,0,15,1,4,1,-0.14591825,-0.2166562,0.7744563,39,1
408,-0.77575594,2,1.3759987,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
409,0.83709615,4,0.45561007,12,1.523415,2,4,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
410,-0.99569035,4,-0.28466484,9,1.1347214,4,15,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
411,1.2036535,4,-0.43304005,9,1.1347214,2,13,0,4,1,-0.14591825,-0.2166562,-1.8171763,39,1
412,0.25060445,7,-0.8063987,10,2.3008022,4,4,1,4,0,-0.14591825,-0.2166562,-0.035428904,22,1
413,0.10398155,5,-1.4380047,15,-0.031359546,2,5,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
414,1.8634565,4,-1.3498853,10,2.3008022,2,15,0,4,1,-0.14591825,-0.2166562,1.5843415,39,1
415,0.030670086,4,0.5490729,11,-0.42005318,0,9,4,2,0,-0.14591825,-0.2166562,-1.9791534,39,0
416,1.2769649,4,-0.2843048,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
417,1.5702107,6,-1.050359,15,-0.031359546,2,15,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
418,0.9104076,4,-0.70040154,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
419,-0.5558216,4,-0.41538015,11,-0.42005318,4,4,3,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
420,-1.2889361,0,0.32620218,11,-0.42005318,2,0,5,2,0,-0.14591825,-0.2166562,-0.84531415,39,0
421,-1.2156247,4,-0.075844325,11,-0.42005318,4,14,3,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
422,0.177293,4,0.17708799,11,-0.42005318,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
423,-0.77575594,4,0.83342165,0,-1.5861341,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
424,0.32391593,4,-1.4824102,11,-0.42005318,0,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
425,1.0570306,6,1.2514132,14,1.9121085,0,10,1,4,1,-0.14591825,-0.2166562,1.5843415,39,1
426,0.47053882,4,0.43455845,9,1.1347214,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
427,0.177293,4,2.6496987,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
428,2.3033252,2,-0.12586802,15,-0.031359546,6,15,1,4,0,-0.14591825,-0.2166562,-1.8981649,39,0
429,-0.7024445,2,-1.3664083,15,-0.031359546,0,1,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
430,-0.18926428,4,0.026865317,11,-0.42005318,0,15,1,4,1,-0.14591825,-0.2166562,1.2603874,39,0
431,-0.5558216,4,0.10747168,9,1.1347214,2,12,0,4,1,-0.14591825,4.5034127,0.36951372,39,1
432,-0.99569035,4,-0.6349823,1,-1.1974404,5,7,1,2,1,-0.14591825,-0.2166562,-0.4403715,39,0
433,0.030670086,4,-0.38726076,11,-0.42005318,0,12,1,4,0,0.48872152,-0.2166562,0.7744563,39,1
434,-0.77575594,0,2.2274342,0,-1.5861341,5,15,1,4,1,-0.14591825,-0.2166562,-0.84531415,39,0
435,0.5438503,7,-0.2440111,15,-0.031359546,2,11,0,2,1,-0.14591825,-0.2166562,2.3942268,39,1
436,1.8634565,4,-0.05935924,11,-0.42005318,4,1,1,4,0,-0.14591825,-0.2166562,-1.2502568,39,0
437,-0.99569035,4,1.1166713,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
438,2.1567023,6,2.470883,11,-0.42005318,2,5,0,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
439,0.25060445,4,0.85396165,9,1.1347214,2,15,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
440,0.39722738,6,1.6248382,15,-0.031359546,2,15,0,1,1,-0.14591825,-0.2166562,3.204112,30,1
441,-0.11595283,4,0.48373893,11,-0.42005318,0,15,1,4,0,-0.14591825,-0.2166562,-0.84531415,39,0
442,0.39722738,6,0.42734858,11,-0.42005318,2,12,5,4,0,-0.14591825,-0.2166562,-0.035428904,39,1
443,-1.0690018,6,0.44519794,5,-2.3635213,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
444,-0.26257575,4,-1.5851767,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
445,-1.3622476,4,-0.77802354,15,-0.031359546,4,15,1,4,0,-0.14591825,-0.2166562,-2.4650846,39,0
446,-0.9223789,4,0.14524525,12,1.523415,4,15,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
447,-1.435559,4,-0.18056248,2,-0.8087468,4,8,3,4,1,-0.14591825,-0.2166562,-1.9791534,39,0
448,0.9104076,4,-0.44475013,1,-1.1974404,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
449,-1.5088705,4,-0.5601741,15,-0.031359546,4,1,3,4,0,-0.14591825,-0.2166562,-1.2502568,39,0
450,-1.3622476,0,-0.24507222,15,-0.031359546,4,15,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
451,0.5438503,4,0.5425357,11,-0.42005318,2,14,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
452,-0.3358872,4,-0.49232,15,-0.031359546,5,12,1,4,1,-0.14591825,-0.2166562,0.36951372,39,0
453,2.5232596,4,1.3633127,11,-0.42005318,2,15,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
454,0.32391593,4,0.42104825,11,-0.42005318,0,15,3,4,0,-0.14591825,-0.2166562,-0.035428904,5,0
455,-0.04264137,7,0.10540631,9,1.1347214,2,15,5,2,0,-0.14591825,-0.2166562,-0.84531415,39,1
456,1.5702107,0,-0.6898852,5,-2.3635213,6,15,4,4,0,-0.14591825,-0.2166562,-1.6551993,39,0
457,-1.2156247,4,0.26941392,15,-0.031359546,4,15,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
458,0.39722738,4,-0.42272264,11,-0.42005318,4,3,2,4,1,-0.14591825,-0.2166562,1.4223645,39,0
459,-0.3358872,4,0.09555316,15,-0.031359546,2,15,5,4,0,-0.14591825,4.8880663,-0.035428904,39,0
460,-1.582182,4,-0.77097476,0,-1.5861341,4,15,3,4,0,-0.14591825,-0.2166562,-1.6551993,39,0
461,-0.26257575,0,2.7171454,11,-0.42005318,4,0,1,4,0,-0.14591825,-0.2166562,-2.9510157,39,0
462,-0.3358872,4,-0.071097754,15,-0.031359546,2,4,5,4,0,-0.14591825,4.466188,-0.035428904,39,1
